0.29, 0, 0, 29.00007, 11.8116, 0, 955.4178, -1322.123, -3.194287, 0.02042972, 0.1612821, 42.9591, 3.140957, 2.36395, 91.28429
0.3999999, -0.2962698, -0.02580578, 34.9547, 11.41356, 1.1851575582433975341484384364, 1771.231, -1330.259, -3.194287, 0.02042972, 0.1612821, 58.50746, 3.013976, 2.358876, 91.78263
 
0.4099999, -0.3023674, -0.02876847, 35.49739, 11.38095, 1.1520836270751960114415384147, 1856.891, -1331.001, -3.194287, 0.02042972, 0.1612821, 59.90722, 3.017078, 2.358415, 91.82793
 
0.4199999, -0.30823, -0.03179215, 36.05667, 11.36414, 1.1200786226645976977088688645, 1944.606, -1331.744, -3.194287, 0.02042972, 0.1612821, 61.3076, 3.020102, 2.357954, 91.87324
 
0.4299999, -0.3138159, -0.03487445, 36.64147, 11.37186, 1.0889493310034318180861802266, 2034.411, -1332.487, -3.194287, 0.02042972, 0.1612821, 62.70912, 3.023064, 2.357493, 91.91854
 
0.4399998, -0.3190665, -0.03801261, 37.2079, 11.36215, 1.0586019311040964527836165367, 2125.992, -1333.231, -3.194287, 0.02042972, 0.1612821, 64.10699, 3.025971, 2.357032, 91.96384
 
0.4499998, -0.3239803, -0.04120328, 37.75013, 11.3294, 1.0290355193936818299658937170, 2219.296, -1333.975, -3.194287, 0.02042972, 0.1612821, 65.50064, 3.028822, 2.35657, 92.00915
 
0.4599998, -0.3285704, -0.04444308, 38.30895, 11.31249, 1.0001803701622974099295888723, 2314.633, -1334.719, -3.194287, 0.02042972, 0.1612821, 66.89487, 3.031622, 2.356109, 92.05445
 
0.4699998, -0.3327899, -0.04772878, 38.89253, 11.31938, 0.9718898034068583373530120483, 2412.042, -1335.464, -3.194287, 0.02042972, 0.1612821, 68.29016, 3.034385, 2.355648, 92.09975
 
0.4799998, -0.3366128, -0.05105668, 39.47344, 11.32309, 0.9440990630685086897013743425, 2511.444, -1336.21, -3.194287, 0.02042972, 0.1612821, 69.6854, 3.037116, 2.355187, 92.14506
 
0.4899998, -0.3400197, -0.05442281, 40.04843, 11.32044, 0.9167691449164437770663407542, 2612.829, -1336.955, -3.194287, 0.02042972, 0.1612821, 71.08047, 3.039819, 2.354726, 92.19036
 
0.4999998, -0.3429806, -0.05782301, 40.62466, 11.31858, 0.8898506536313536137203806270, 2716.197, -1337.702, -3.194287, 0.02042972, 0.1612821, 72.47534, 3.042496, 2.354264, 92.23566
 
0.5099998, -0.34547, -0.06125281, 41.20051, 11.31591, 0.8632991635449492775108829520, 2821.541, -1338.448, -3.194287, 0.02042972, 0.1612821, 73.87, 3.045154, 2.353803, 92.28097
 
0.5199998, -0.3474587, -0.06470751, 41.77758, 11.31403, 0.8370711525618636657593779939, 2928.862, -1339.195, -3.194287, 0.02042972, 0.1612821, 75.26443, 3.047794, 2.353342, 92.32627
 
0.5299998, -0.3489198, -0.0681821, 42.35426, 11.31134, 0.8111279176422650244123397434, 3038.155, -1339.943, -3.194287, 0.02042972, 0.1612821, 76.65865, 3.050421, 2.352881, 92.37157
 
